#,Name,Bg,BattalionMode,PlaceName{Region},PlaceName{Zone},PlaceName,Map,LoadingImage,ExclusiveType,TerritoryIntendedUse,,,WeatherRate,,,PCSearch,Stealth,Mount,,BGM,PlaceName{Region}Icon,PlaceNameIcon,ArrayEventHandler,QuestBattle,Aetheryte,FixedTime,Resident,AchievementIndex,IsPvpZone,ExVersion,,,AddedIn{5-3},MountSpeed,,,,,,,Unknown[5-4]
1,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
4,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
5,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
6,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
7,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
8,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
9,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
10,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
11,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
13,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
15,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
16,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
17,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
18,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
19,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
20,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
21,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
22,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
24,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
25,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
26,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
27,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
28,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
29,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,QuestBattle#0,,0,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
128,s1t1,ffxiv/sea_s1/twn/s1t1/level/s1t1,1,拉诺西亚,利姆萨·罗敏萨城区,利姆萨·罗敏萨上层甲板,s1t1/01,LoadingImage#2,0,0,0,FALSE,14,TRUE,0,TRUE,FALSE,FALSE,FALSE,,,,ArrayEventHandler#852085,QuestBattle#0,利姆萨·罗敏萨下层甲板,-1,0,0,FALSE,重生之境,0,0,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
